"X","Y"
-1842835.6823805,159254.599332616
-1298526.00738115,665954.784190544
-1298561.69544294,686657.870525607
-1105359.82538431,1026138.50714588
-1851146.52888176,-96393.2486556783
-2046765.18251974,-96430.9063088968
-954930.231949802,1114746.81693243
-1518669.35040869,1004566.12677331
-1219845.75876937,681846.75633815
-797238.324211175,1309114.89007621
-2353044.52462202,-283952.334656392
-2300292.83091465,-295584.151000479
-2282450.23489237,77979.4223546462
-1332258.77378115,832694.950907068
-1622489.3639145,922124.917562431
-1228146.7202625,692241.910909418
-1850917.887319,-96082.5327148442
-1320123.8690708,934766.403145583
-1298978.35221795,637370.726217005
-1220753.73175095,682946.383693272
-1225419.8508745,693763.727372842
-2019027.72321597,-195902.443192946
-1672467.00333956,1011289.13412954
-1809389.60754594,806138.641618372
-2022041.35953651,-113884.027906408
-1581834.95246002,699271.611636955
-1942610.72667843,116676.817362235
-1239922.66481408,1149833.64705796
-1386793.49179651,710824.48622174
-2039288.22117071,-89070.331042857
-1736080.20458554,-20554.1657481524
-1800837.58618136,795317.367361446
-1478941.65944862,955023.506767541
-1607000.17356511,645743.458975651
-892389.650167954,1403757.07512616
-1450930.77089183,771128.549342201
-1445170.69065166,716637.525519751
-2091350.31929127,-102443.808737588
-1313461.97570872,1174226.56823256
-1386793.49179651,710824.48622174
-2219418.06959873,-276310.924107994
-1729882.59097008,61122.6447520308
-1383645.99019364,650958.638190742
-1520262.40383581,949732.319419994
-1220394.47544408,706711.947110838
-1510907.73342716,644656.033430909
-1445170.69065166,716637.525519751
-939848.119342769,1122232.44712299
-1349969.08682058,634954.304083087
-1451038.99392001,770982.220162339
-1210822.0014047,674277.730891505
-1441384.8777499,1226152.01110452
-1556790.3781064,877965.953734563
-1293145.58526009,750188.327912733
-1804228.06539766,63982.4175048246
-1687130.87414623,904397.075828686
-1512492.54538968,964012.074100575
-1226544.7069201,719921.03403563
-1268259.82546588,694755.424986109
-961879.980802042,1138047.57375472
-1228165.68815292,691837.044706356
-2263287.38453566,105997.334946442
-1736816.79172435,40858.3214622796
-1489245.23589872,1037867.19839189
-1451003.79585221,771217.513451292
-1293806.62078317,645235.141940563
-1227367.51219171,718764.897869249
-1290316.37289068,679866.190266581
-2015316.53054064,-193263.084395645
-1758861.36645415,939307.200373895
-1687096.69459743,904315.68812708
-1224358.44025484,838184.887114526
-1228080.62064925,691742.192656385
-1219701.96800805,668416.359536728
-1928976.958448,132749.96430273
-2001954.17589193,-228039.456360274
-1872748.11855716,492634.715640864
-1136159.00606551,1018622.49171641
-1399937.53253542,1236997.65477871
-1271467.45004102,780822.04060582
-1210822.0014047,674277.730891505
-1456695.21044671,896394.487685356
-956816.950641262,1120655.91278628
-1267443.82667774,695047.803923083
-1210822.0014047,674277.730891505
-1745428.2064245,34232.8667746076
-1512521.92813871,964372.61735919
-1851355.27117363,166201.976425154
-1263827.13383762,824831.148203175
-1134865.33248292,1146087.69959433
-1073768.52733489,1067236.24535711
-1291483.87742614,856041.454873337
-1347148.09554819,635047.879045716
-2102650.79119534,-301967.203687195
-1131333.19236515,1473849.65079636
-1434813.27400175,1245618.73672939
-800379.624026848,1337785.16027632
-1309400.75049582,731444.499151338
-1343350.24805383,1247574.75463801
-1228940.96373829,691737.33227885
-1512106.56345707,963796.632872941
-1569178.24865578,874843.957769914
-1292871.32429424,750303.429500924
-941891.587019912,1114671.00786193
-1203110.59025149,697329.720724971
-1558707.31585704,875738.186805482
-1399876.01355711,1237000.00521625
-1220526.57850073,651121.969140825
-1226030.34478831,677498.690660975
-1212620.36998161,691883.531933726
-748565.920343905,1291584.76666607
-2219740.57130614,-276289.930693663
-2080935.56735227,-357970.148744938
-1951219.36176455,-73205.3754139391
-1508004.07664656,1239940.53817372
-1245432.48122453,724691.120583694
-1225803.36683482,678512.368385573
-887909.281375888,1163976.54025552
-2260855.11655406,138683.100522692
-1620610.54293118,840814.421749854
-1307545.94980249,636790.090588719
-1220394.47544408,706711.947110838
-1582490.72465873,853107.690064994
-1288108.54231372,684336.722948831
-1850354.74357428,799915.512904403
-1360449.83985034,690396.521594567
-1065104.43562785,1077955.17200002
-1369529.71584819,726249.777968854
-940401.798249416,1119921.80731559
-888315.668889491,1165299.45253525
-1550355.9433497,820301.164689605
-1339540.34844664,1193346.81816645
-1334310.67639685,674305.809787375
-1824162.58292971,220955.201674834
-1533710.20173568,1147828.86013412
-1841793.93068093,863767.698366077
-1468384.37731075,1096894.30223673
-1804001.9586333,63057.5433288105
-888422.134035203,1164336.24091766
-1300325.93635182,924757.526045883
-1843452.08165887,-25343.3161312107
-1847797.00986006,830236.153129742
-1787350.09478119,824011.693433672
-941498.429350113,1115720.15662243
-1301003.91767457,814568.462275925
-1203801.53159428,704001.199099427
-1290316.37289068,679866.190266581
-1804150.29186633,63655.5251442708
-1975679.71479909,-368762.823203806
-1864096.80488119,187218.349547941
-1214139.6991888,661321.47361508
-1210658.05012118,674882.249109188
-1184128.48918803,659226.386673663
-1386793.49179651,710824.48622174
-1593236.5115226,825750.213230285
-1607724.36892047,880342.359068662
-939490.145864301,1123652.61123047
-1292876.68202127,854706.332942286
-1784443.33470956,572097.496696606
-1178897.9532983,680932.448686599
-958090.607320288,1131030.38452498
-1264578.98214629,642711.635615812
-1540795.14419973,618286.142933642
-1195641.92577724,1209150.46873924
-710769.703558792,1458768.47806529
-2260159.45602101,138496.32916167
-1414992.03895451,711713.452366962
-1100848.48436649,1074075.08369606
-1430873.53514031,639953.505923528
-1465707.45955076,774009.814116733
-1797641.77137182,772361.284013024
-1103446.98043619,1077117.58437651
-1240878.29524353,668089.95571463
-1396642.24578886,1105893.21472441
-1690862.61252307,-14876.8201476799
-1684004.51746631,1232724.97529265
-2091350.31929127,-102443.808737588
-1245187.57353893,724551.054000213
-1215507.03601727,658857.081449863
-1301790.71563898,799777.226533603
-1111069.07905575,1408475.95314522
-1271282.43433559,660389.022638958
-1845076.79334758,856388.410391678
-1489595.06109498,1037971.76146399
-1558625.40311233,874825.50367363
-2270424.29752912,78915.6448387159
-1850644.10266679,-98965.7633292295
-849731.237169022,1371380.35766012
-1276230.94038057,710902.829256357
-2353044.52462202,-283952.334656392
-1089149.34818462,28470.1417880179
-1329618.72202693,705403.969039467
-817400.015903604,1355615.14653092
-1262848.96417339,715939.697101758
-1740732.282302,2531.00362801443
-1557081.1510982,846751.238951408
-1811380.31551959,774240.215495856
-1804194.25212741,832741.611357717
-1950940.18441706,-72992.1017097121
-1477146.14014287,669670.083249029
-1428257.37552512,824722.635426582
-1396002.27296962,1051461.73434981
-1428217.47895231,825170.210768413
-1224929.17875127,678065.206993385
-2095951.27319496,-231833.68975903
-1245420.31708413,725530.131669742
-1026635.34750245,1194724.54966445
-850380.024367788,1371737.21344428
-2189226.74884622,-269863.499073496
-1804014.10533079,784106.631532848
-1340792.71093167,1335555.77033047
-848764.287226849,1370319.7230874
-2151171.27385991,-81152.3754359092
-1589386.84855497,857559.273561188
-1232743.13715939,684828.201877828
-1338081.69464405,797683.298334472
-1100891.84169662,1074325.48262487
-1274768.0484758,783509.851851182
-1501985.11890504,858922.39964483
-1349969.08682058,634954.304083087
-849848.775382827,1370190.33842092
-2182710.11526755,-65414.534799502
-1815027.87811758,774738.835905434
-1950940.18441706,-72992.1017097121
-1388208.8388457,736689.379425285
-797238.324211175,1309114.89007621
-1113884.45684908,-16404.4452512872
-1745442.28747193,34224.2515932113
-1608482.41785919,634538.367261747
-1247293.38388321,702456.667557817
-1477231.00012409,668468.448281959
-1247445.21486552,702382.352090003
-1246744.76938826,701715.433559512
-1224662.61052815,666240.520204521
-867872.524765346,1235660.69243104
-1212723.77506707,663349.897225099
-786903.587899649,1483847.00251318
-1559120.88331288,874923.953484758
-1841543.50824279,863886.639462403
-1121352.90661404,1475271.5331422
-481961.113367078,858111.161850801
-1212178.98828434,663673.368117491
-1248202.07783994,702377.506380345
-1247142.28514871,703597.720293508
-1558465.86461333,877417.566236047
-1668411.80108228,837624.794864188
-1428257.37552512,824722.635426582
-870215.337322551,1350744.9169864
-1337102.24496648,773863.067338278
-1841543.50824279,863886.639462403
-1733133.38053013,822345.00345002
-1084021.39855638,20356.3168112429
-1683557.08166751,196009.713647495
-831047.720393568,1292873.38415587
-1314235.56313154,723593.101278805
-1249861.44957901,800452.565222243
-1248214.16791233,702362.728474608
-1411334.15370939,661710.26963627
-1556759.68156083,876254.565706411
-1291109.67819193,681065.975280484
-1340164.84588466,935855.156848175
-1675467.31914025,446967.565596433
-1764584.12032272,852155.212925375
-1117550.52747623,-24418.1113790677
-1411334.15370939,661710.26963627
-1339932.94949252,847629.035446492
-1097881.86955653,1343266.40122969
-1202015.44706775,663704.403997955
-1910132.16098157,234579.933118317
-1572803.77746873,863466.320995049
-1679266.03612315,900052.621563573
-1147186.77996943,1286124.93339035
-2071620.36986755,-134661.959769932
-1092072.03634339,29406.3420152609
-1245441.03907468,725501.299762358
-823770.181835906,1328441.0401036
-1247437.6680347,703022.317975554
-1428217.47895231,825170.210768413
-1590068.10118351,820940.04564633
-1907017.66343405,-286084.9044854
-1363961.75474206,1116365.93626115
-2064128.64263881,-103328.962718126
-1508950.74852284,1002573.01696276
-1100415.36881728,1217333.9534289
-1239584.83842971,703248.82767816
-1564550.19198627,694998.361579196
-1590081.1072965,821034.040727145
-1955646.06558456,-287794.276759893
-1708877.98649973,87361.6089605581
-1564456.27518448,695023.599707082
-1157451.86688019,702127.129808767
-990935.366351399,1130400.51983669
-1248868.48420626,636246.361759597
-1293008.01322685,750212.053163145
-2065091.91069888,-116341.1473924
-1936741.54161179,130345.37470922
-1632387.41616907,639234.771826045
-1365817.4558655,1122683.00170392
-1261436.13348881,784632.647693521
-1239584.83842971,703248.82767816
-1263373.16477532,783577.937829247
-1225002.23336305,678998.774162158
-1353343.3974309,636553.059235319
-1755966.79283083,134928.43035239
-1159468.48081175,-55217.5646720677
-1213128.99952974,667369.118149242
-1218440.13430307,668624.132178431
-1209424.53633725,674887.978809842
-1901917.98854478,-288939.472614336
-1664282.57586714,221621.42857642
-1509273.18404202,1002511.41170394
-1678752.61990436,213279.934230366
-2189226.74884622,-269863.499073496
-1121264.63634245,1031040.28701329
-1304753.63877031,753650.384716836
-1178302.15393082,679960.745052822
-1218793.90192059,659603.037265103
-1866836.83333539,599228.184038843
-2065091.91069888,-116341.1473924
328903.934284903,369875.444335388
-1276230.94038057,710902.829256357
-1269333.18053419,670707.73391493
-1508951.99401668,1002673.74999915
-1845809.27083269,21174.8465734756
-2269143.73457558,81639.8339570246
-1224952.24115245,680316.079922576
-1303899.16483119,1029648.34477196
-1232545.85301748,1042291.94559502
-2125948.54161998,-28834.8881665837
-2060972.80778201,-110925.570342193
-1901917.98854478,-288939.472614336
-1865442.25966212,186475.850874988
-1896079.71823009,-316710.260666503
-1586982.72351843,700003.47046545
-1234925.65809553,690841.629167836
-1586982.72351843,700003.47046545
-1680088.40040554,458233.547603379
-1241516.40065282,637754.634704635
-2065091.91069888,-116341.1473924
-1590130.21162634,821059.450563532
-1270879.46010443,717838.623904999
99862.0019527293,329918.46946018
-2076168.56641,-48283.9198213134
-1911565.72713183,-276217.92987561
-2260855.11655406,138683.100522692
-1611565.1881484,649567.590682287
-1224458.57643001,678145.515175792
-1945107.15612848,-72249.1686083218
-1221113.01524643,682861.467852555
-1679910.62308083,458341.517918497
-1218737.47373065,663425.135158324
-1353343.3974309,636553.059235319
-991269.793077391,1114516.09037583
-1601316.83128153,719426.557514152
-2060863.04290491,-241426.364197718
-2142874.41506857,-28377.1115934186
-1845366.87295442,21403.2163601416
-1276562.93023261,1166887.25226624
-1851334.73690084,11190.8892548477
-1946079.76838878,-73272.9958329557
-1841392.73583689,16225.2890778163
-1377870.90512226,640877.197931143
-2084302.38419808,-373065.415773855
-758545.820812898,1369354.34116113
-2113400.30450933,-156816.477451792
-2260159.45602101,138496.32916167
-2019027.72321597,-195902.443192946
-1353343.3974309,636553.059235319
-1224682.10506446,678509.518177774
-2773702.18578627,-456829.860475325
-1114265.55386435,262352.594076073
-1943167.87908447,118785.220991338
-1614370.87214074,626947.18580321
-1234870.27205654,690820.814524768
-1823123.78215221,200847.43276592
-807533.816091364,1336328.67323647
-1882376.93101195,211043.0419885
-1235068.01299178,1187427.66594695
-1942610.72667843,116676.817362235
-1243531.81528543,1167315.43012936
-1846567.60727796,15341.432345977
-1218900.31398948,810277.682257652
-2096553.36724142,-96916.8073379479
-1448911.28138852,821774.70353634
-1234870.27205654,690820.814524768
-2207443.09394359,-355272.410116713
-2084288.73002278,-373081.800144905
-1516081.61064349,690347.599824694
-1234870.27205654,690820.814524768
-1878421.92202664,64682.3910474935
-2098580.31995498,-383621.673101442
-1293684.11301196,626843.653913577
-1226205.47958102,678527.135571507
-1840637.23478197,-11587.0712959923
-2038866.96773896,-56634.6239409933
-2799001.35949279,-514218.939946201
-1490523.12062097,601799.428885447
-2101067.21845363,-330924.440797338
-1851394.5802716,-102084.39536861
-1878618.90769624,64519.8114946351
-1744184.88076364,22839.8276746051
-1514972.11337757,689454.464566089
-1951219.36176455,-73205.3754139391
-1878618.90769624,64519.8114946351
-817815.364352822,1334233.04415124
-1357323.95675597,713722.909656197
-1234870.27205654,690820.814524768
-1865680.56186088,186587.634070096
-2438675.93711005,-358702.861853669
-1214485.88898583,677198.395482445
-2260159.45602101,138496.32916167
-1647494.18061547,877090.51033951
-2138723.09224952,-65702.348542506
-1768983.71407138,223833.778965231
-1650162.30924391,876644.968154602
-2150875.60797309,-100784.109472303
-1850357.23384942,-100882.032850931
-1862813.24970415,77208.5742274381
-1365165.22374369,679291.994843198
-2052959.5766959,-315242.144356751
-2154360.4557377,-49984.7509148547
-1498343.67699899,717655.967458274
-1247368.87163764,1156573.2894366
-1872007.36915247,29471.0930164008
-1999619.73594244,78659.853986976
-1659313.95784654,151516.876173432
-2096553.36724142,-96916.8073379479
-2152100.07009826,-49377.9328324427
-2070985.01378736,-127547.884653717
-1764481.16140687,76672.4875792677
-2092926.76993379,-99542.4957879172
-1884392.6036935,220691.411202747
-2096553.36724142,-96916.8073379479
-2144397.44731346,-66942.8943599595
-2106314.05651367,-102794.758979727
-2091528.89778528,-100786.290163985
-2238234.30937552,128358.55564182
-1896884.59494921,218446.85610238
-1885684.46344228,-307432.058931064
-1864051.43749543,187195.403639344
-2091242.56120571,-118307.240000045
